epoch,train_mse_normalized,val_mse_normalized
1,1.0821339169392692,0.975064566295222
2,0.6473624686353512,0.41073324970605435
3,0.30764785615109336,0.2356168379454215
4,0.19219906421996225,0.15137269391733058
5,0.12974633913212058,0.11554143849948852
6,0.09914204116653026,0.09202083529427994
7,0.0801762392938766,0.07554695663512487
8,0.06549237653665498,0.06220909179520835
9,0.0545707695090058,0.05525312936583231
10,0.04832593682205691,0.05248354653612534
11,0.04321908130193651,0.043306407158131804
12,0.03738884046097294,0.040089080637644485
13,0.033483647010949684,0.03585562182312625
14,0.02977417552666815,0.03380053866496654
15,0.02737755219016447,0.030823526244034682
16,0.025332392659584216,0.028965577529042594
17,0.023281680278104466,0.027072350722616576
18,0.02226701796115982,0.02631117432555324
19,0.021011169135116328,0.02529512532310186
20,0.019428168067540472,0.024418588065212306
21,0.018133823367890413,0.02331059981040687
22,0.017462876569676232,0.023221758600686218
23,0.016536309950464217,0.022846971981217205
24,0.016373708429293223,0.022883345562806696
25,0.015544425894845832,0.02192508328639776
26,0.014303043967272305,0.020855351602187235
27,0.013866316099134727,0.020431925785994072
28,0.012703927409598234,0.020425548873811185
29,0.012340544992653874,0.02127123579240204
30,0.012762434772954946,0.02088978270733813
31,0.011699746441476021,0.020163437262401697
32,0.011119174823418242,0.01865606609777778
33,0.010305784423240533,0.018665259495051385
34,0.01008306721559478,0.01931667299087576
35,0.00995696888928676,0.01880627542367223
36,0.010155069197398137,0.020554496250567617
37,0.010155562703374333,0.01854840441315184
38,0.00955002499768316,0.01913000555344629
39,0.00909697035587407,0.018860742602645128
40,0.008969531391265804,0.018297238413004967
41,0.008326059693180173,0.018102645389888584
42,0.00827953452571947,0.018819408659427012
43,0.008112082673850331,0.018767883147529637
44,0.007661662309060412,0.017875824758092455
45,0.007715765435405836,0.018827581276197276
46,0.007817717810059872,0.018346223804370974
47,0.007559923964453225,0.018869767459835627
48,0.007113113078962387,0.01828858453561278
49,0.0071754229827134365,0.018634286368961372
50,0.00714488000011755,0.018927673825792836
51,0.006864799957412349,0.018170138856678914
52,0.007218496339528845,0.019076137590730402
53,0.0070770592925522,0.017984229819046488
54,0.006717512480137217,0.019176081584820016
55,0.0066940040105969096,0.018918235339071453
56,0.006281216856494004,0.018872281279104026
57,0.006227062418423637,0.018243641927634478
58,0.005974411350267678,0.018519085298117795
59,0.006090891074742969,0.018531529337330818
60,0.0058754805649072804,0.018421653181661005
