epoch,train_mse_normalized,val_mse_normalized
1,0.967773394456083,0.5586872822445819
2,0.40264207687215814,0.2818811627566081
3,0.24505108718925175,0.20908224617325982
4,0.1875499369530717,0.17387990696322575
5,0.16468252210167061,0.16388142469725106
6,0.1558056209074794,0.15905904700589735
7,0.15021373144627176,0.15718675454729397
8,0.14693451245672398,0.15692441615947458
9,0.14362060428015092,0.15580177922744595
10,0.14079357327288508,0.15602287762223777
11,0.1372203072936985,0.1551456687469978
12,0.13425534608984607,0.15734655865647723
13,0.1316910871727106,0.15770950725890706
14,0.12895857714824072,0.15942833194491313
15,0.1266734381004347,0.1585827289625656
16,0.12378762199478999,0.16289987057325125
17,0.12152684500041348,0.16427622615231047
18,0.118389625342482,0.1659261309904863
19,0.1155202642939155,0.1674492991492458
20,0.1125497862888808,0.17122058704923507
21,0.11067147801028607,0.17087012926873366
22,0.10777437632765888,0.17690047874496345
23,0.10518934025679216,0.17665947639420324
24,0.10160459891608005,0.17764419433437847
25,0.09882537184713315,0.18304665951330912
26,0.09625546009676118,0.18329159617831703
27,0.094578688774271,0.1836756751777046
28,0.09183004289725741,0.18271859279654096
29,0.08957648723618786,0.19299997788855217
30,0.08600945867694137,0.1921667498211528
31,0.08351024652526638,0.19385221180609247
32,0.08163638756220673,0.20070923061687218
33,0.07958189798966661,0.20216842966024265
34,0.07662047220422402,0.1978192674722293
35,0.0740869938890512,0.20390194972464878
36,0.07263074759372094,0.2068937589425884
37,0.07039279214697175,0.20833341231016714
38,0.06885275263055408,0.21135045553362647
39,0.0674419318438275,0.21556913901614752
40,0.06620034942313907,0.214349761319878
41,0.06363912605421763,0.2174842497066336
42,0.06202746415892911,0.2125131730219571
43,0.06057323677004572,0.2163565840709715
44,0.05996300085313435,0.22800106613319648
45,0.05930720277541128,0.21931786017770155
46,0.057746973224988715,0.219977229120141
47,0.05635571693794109,0.224131952578816
48,0.05494544504413432,0.2228550398887916
49,0.05405205355876356,0.22840041900626937
50,0.05334908448395528,0.22596732949998571
51,0.051866817590534894,0.2255926458763848
52,0.051470238959977946,0.22669333211374348
53,0.050485878623803646,0.2285092087352977
54,0.04941399260516882,0.23188734372565586
55,0.048312873041294384,0.2291741080877719
56,0.04760709839489787,0.2337221084557545
57,0.0468117943446284,0.23059112288149536
58,0.04669582918461015,0.23248447581779125
59,0.046542202405290896,0.23830514481716705
60,0.045015355762081155,0.23507372364299894
