epoch,train_mse_normalized,val_mse_normalized
1,1.0261730472759234,0.9299462220737285
2,0.8617532245578967,0.8358454494730718
3,0.8212004004162053,0.8235404179132099
4,0.8126142418398528,0.8195274500775109
5,0.8090587372237604,0.8194761832337699
6,0.8062552739838782,0.8185065003002391
7,0.8040529532840635,0.8133802648771314
8,0.7992436569293246,0.8101282101812506
9,0.7963699170880693,0.8090533982712659
10,0.7941945228040008,0.8078559595485066
11,0.7927823341326026,0.8091670560119253
12,0.7915598107250745,0.8095599413733476
13,0.7898453101603116,0.8083660500646452
14,0.7883501646806599,0.8086041220235759
15,0.7870361379414342,0.8098793143123674
16,0.7851453262784137,0.8112164364793885
17,0.7835842579218875,0.811234288763576
18,0.7809836079758469,0.8133723832024758
19,0.7783922545376025,0.8154912130287995
20,0.7758200898818925,0.8143523566210809
21,0.7721224727692106,0.8187945594376643
22,0.7692551697404555,0.8217647982361216
23,0.7662728954311832,0.8233498336515414
24,0.762217827796377,0.826278963020497
25,0.7575051219214588,0.8305334251491218
26,0.7537857772736588,0.8329951993907037
27,0.7504081988809815,0.8407663529287774
28,0.7456468311591556,0.8421883359653353
29,0.7423482034857639,0.8513102294971451
30,0.7377411222122479,0.8548779184286637
31,0.7332780519795167,0.8545651594036744
32,0.728165534149161,0.8680998688683464
33,0.723207267130106,0.8677044045256525
34,0.7203102127887998,0.8704503728165999
35,0.7156467199465314,0.8757705708861188
36,0.7121400350982111,0.883020699105739
37,0.7074242696812396,0.8846768650408483
38,0.7025711215674388,0.8870684605616714
39,0.6987051160925298,0.8916104269582171
40,0.6944060037032661,0.9000282637397828
41,0.6899050367954608,0.8998179311791458
42,0.6854651457120218,0.9069511679226657
43,0.6828153796520211,0.9193515332387671
44,0.6786218927026774,0.9124174894288529
45,0.6752873461383448,0.9269181301590519
46,0.6711728001954547,0.9177504913262238
47,0.6678461430360676,0.9359771957475738
48,0.6637924349182236,0.9284199450149745
49,0.660689473781049,0.933818870627929
50,0.6580964036172328,0.9381686480035534
51,0.6542616937252729,0.9410737849129861
52,0.6514790028787861,0.9497049775397566
53,0.6486706476558135,0.9480940979254393
54,0.6447900892841298,0.9599429145557283
55,0.6415530464154475,0.9577945485486867
56,0.6389469001245667,0.9623117781207271
57,0.636116063119658,0.9699280624024356
58,0.6334058666145397,0.9604576984280274
59,0.6302653985034679,0.9676296567460254
60,0.6274622201500297,0.969179351254788
