epoch,train_mse_normalized,val_mse_normalized
1,1.0130684022187908,0.8807862016962262
2,0.7973144359074332,0.7498983341267921
3,0.7222623707680741,0.7080053250049273
4,0.6882306783867329,0.6763828813458924
5,0.6473975981665384,0.6431114597783696
6,0.616385569116854,0.6256397141477478
7,0.5971837971023211,0.6175885854439273
8,0.5850581703543802,0.6170474628417175
9,0.5756020685013685,0.6148330640205769
10,0.5680334967717197,0.6191009198265754
11,0.558973674827276,0.6186742246884817
12,0.5510976228596597,0.6238960532418028
13,0.5423640385182773,0.6270174994840505
14,0.5352016436536594,0.6317868114496223
15,0.5260696224562588,0.6358467197776982
16,0.5187935187696432,0.6451903168219059
17,0.5111188173713326,0.6514393805479057
18,0.5031897090244405,0.6584711819275623
19,0.495113493025233,0.6635759822647157
20,0.4886202691308499,0.6738509735558819
21,0.48039346234599983,0.6732158899796482
22,0.4725281613652899,0.6773145072437344
23,0.46589250064259535,0.6885682134882696
24,0.4601494615759967,0.6882184302757931
25,0.45441191647843765,0.7013656898986461
26,0.4486536817212457,0.7055482724949045
27,0.44288545934284695,0.711973976991082
28,0.43710755746361796,0.7216412702272105
29,0.43222313004809,0.721990376425507
30,0.427517121834604,0.7305989688626718
31,0.42382978418228356,0.7363645008748598
32,0.4194293679344137,0.7405401086676789
33,0.4156776322499529,0.7425861447519545
34,0.4112046343500421,0.748314196694892
35,0.4072690702896185,0.7508770457370826
36,0.4044863093919519,0.752407220499297
37,0.40066839508266827,0.7582246099385941
38,0.3978255223417338,0.7656115597641419
39,0.3953955718878425,0.7674151482073293
40,0.3928414357854501,0.7687945655367443
41,0.390291205149882,0.7753415669527328
42,0.38788338713042203,0.7823229833275447
43,0.385083189358605,0.7828094382781826
44,0.382661283470402,0.7840718785976092
45,0.38088643561354274,0.7938700288167241
46,0.37884197096751976,0.795296262455378
47,0.37637566377661014,0.7922775510560961
48,0.3737398843692587,0.7979943062473094
49,0.37162937917435435,0.7985096206906394
50,0.36985459329794046,0.8076949745783565
51,0.3683552748642661,0.8061413986738338
52,0.3674626549201442,0.809754002518269
53,0.3657445785308918,0.8175631299227598
54,0.36453984386057253,0.8091650392386232
55,0.3633277178299804,0.8109595041757732
56,0.361593636894841,0.8110296561519034
57,0.35893870427208796,0.8218445936893145
58,0.35756308001063214,0.8214900368867919
59,0.3563270948975754,0.8176573932415483
60,0.35527442495261097,0.8196078218448342
