epoch,train_mse_normalized,val_mse_normalized
1,0.7784910377765736,0.399803127538
2,0.2923986646243025,0.2219674080080275
3,0.17674695172839539,0.14465998810309555
4,0.12360655083151803,0.11425493351819577
5,0.09898846901315597,0.09456565500161879
6,0.08302548352152912,0.08116158874636635
7,0.07158614938766428,0.07311227576228728
8,0.06394008713024303,0.06644340347697406
9,0.05709290548128372,0.06169964099957744
10,0.053386487058011196,0.06117808954374898
11,0.0502402255003715,0.058004050478644965
12,0.04807576129228261,0.05680486515021683
13,0.04534758059231506,0.05639945872627433
14,0.04407047252809456,0.05658497523755936
15,0.0425591711413469,0.05774143856992148
16,0.041881975445979366,0.057914935531433565
17,0.04047151436376334,0.05757472487790803
18,0.0387718916935071,0.058699478926557525
19,0.038154272858276175,0.06042536343008321
20,0.03658181996219043,0.06029670400144953
21,0.03562017391760072,0.061952681032234926
22,0.034285205814895706,0.062262393738029755
23,0.032899890385419656,0.0642047598550323
24,0.0320236886800174,0.06484779597307197
25,0.03027816393040339,0.06395726670318687
26,0.0300852356223086,0.06589328601609828
27,0.029329796536778648,0.06769585422916713
28,0.027851001456694335,0.06617346074732808
29,0.02669191198010797,0.0663859534259534
30,0.02639547127308837,0.07045513075533057
31,0.025671361442240432,0.06651234983500964
32,0.02465805279010206,0.07080515654484974
33,0.023862249125122744,0.0685268152102563
34,0.023295130065324576,0.07122274181422066
35,0.022612346187758,0.07393664441666427
36,0.022119847297720863,0.07111783863826261
37,0.02189096900801516,0.07071658047540406
38,0.021085084427982254,0.07277303137058436
39,0.020997221235530876,0.07268178951193957
40,0.020000804252791517,0.07486585267754488
41,0.019740551391317303,0.07634692513747027
42,0.018887871136104933,0.0739027162460883
43,0.018859146335375127,0.07514070695018964
44,0.018339313490257313,0.075239704771505
45,0.017917821900034707,0.07467370085856494
46,0.01788307740140143,0.07288821787661307
47,0.01804760930424279,0.07557843061910609
48,0.017114282846625497,0.0755268408930905
49,0.01686481843895747,0.07471910133325939
50,0.016456237924257936,0.07529437171980718
51,0.016174667451535063,0.07619096688345259
52,0.015891666946646617,0.07424880649828226
53,0.015851131123943738,0.07614225215404696
54,0.015498846584815283,0.07734306480750829
55,0.015286018481261914,0.0760838640637176
56,0.014933050520595815,0.0775075233280251
57,0.01492324318182147,0.07810624298498177
58,0.014794353413169576,0.07729708873214539
59,0.014718269930381637,0.07816488222408882
60,0.014360100920732458,0.07848428398696897
