epoch,train_mse_normalized,val_mse_normalized
1,1.0225528660301306,0.9205784204068165
2,0.8271965531223964,0.7612892338743614
3,0.7263317786655001,0.7049552934440477
4,0.6591112414529986,0.626587498938173
5,0.587794934599229,0.5777614552899686
6,0.5420043445765483,0.5415667412871376
7,0.5071483872140837,0.5147611707571267
8,0.48080373680326055,0.5001497645384636
9,0.4651135795281333,0.49680516641541156
10,0.4542844697990283,0.4966922175704862
11,0.4445797566931524,0.49736220941008685
12,0.43648416974340487,0.5005541385117047
13,0.4283422619139324,0.5066709564094178
14,0.4199635083552402,0.5109589706530486
15,0.4122014107905407,0.5136506027464338
16,0.40507858949697034,0.5207848562750705
17,0.39825189026271335,0.533781647192959
18,0.39103060370313325,0.5305084021081676
19,0.38474227622553164,0.5403060783439719
20,0.3783503210069426,0.5422270207496414
21,0.3730126048098695,0.5489927902919649
22,0.3688393734474115,0.5526945540419029
23,0.36413112918629037,0.5599990752098825
24,0.3592016742000267,0.5670704667936761
25,0.3554470239672264,0.56774152295534
26,0.35069434203268635,0.5739945033832712
27,0.3469132225510663,0.5740980479035592
28,0.3436975676527057,0.5791315292040072
29,0.3400903356033361,0.5856412119154402
30,0.33683830014007454,0.5914685884350465
31,0.3340532611291266,0.5929042300675701
32,0.33131851369443,0.6035127150539498
33,0.328594132122373,0.5980399264030353
34,0.3258327735546465,0.5994403597105055
35,0.32320691217151926,0.601631921146539
36,0.32057142379974285,0.6144270266619003
37,0.3185253003208187,0.613228927966508
38,0.3166382444491839,0.6169098630323293
39,0.3143038761224445,0.620699849484231
40,0.31217555829257226,0.6242988059850137
41,0.31038278666219005,0.6286660399384766
42,0.30864192313074645,0.6255398616908187
43,0.3067616913271118,0.6332450279132775
44,0.30509162550095514,0.6332777904094326
45,0.3036021056725859,0.6361742330315012
46,0.30231177649632146,0.6344930094178822
47,0.301467930620748,0.6414756558009929
48,0.29878621926620724,0.6425215155090092
49,0.2970457539259339,0.6429629088589659
50,0.29593530286797887,0.6511912257009264
51,0.29450645452367463,0.6496096427887474
52,0.2942438817038206,0.6481574936865455
53,0.2927109733625705,0.6569817157515749
54,0.2911939756182685,0.6575153869578026
55,0.28972545147361395,0.6563725417681171
56,0.2886733186692174,0.6606030613387821
57,0.2875271867196417,0.6584571393667917
58,0.28673488149749154,0.6611513436737531
59,0.2858536475778045,0.6669716841545053
60,0.2850242080330709,0.6629763778028996
