epoch,train_mse_normalized,val_mse_normalized
1,0.8836959064845323,0.5017235658237285
2,0.42294458742717506,0.36095638020746357
3,0.347568791468845,0.33786874161536323
4,0.3329205956716191,0.33175710442943546
5,0.32607283709616625,0.3300980880306129
6,0.32027382563454604,0.3273088349037066
7,0.3162733633660767,0.3309900960419964
8,0.3127419811619963,0.32548003862885866
9,0.3092513858992497,0.32520631620234897
10,0.30524915103895583,0.32757749656156704
11,0.30330694207412834,0.3273381185596847
12,0.29991705388983697,0.3286732684326563
13,0.29748847986301813,0.32991758567853113
14,0.29397722435864027,0.3298292469472794
15,0.29101118403470533,0.33066880576587737
16,0.2876623972708846,0.3349593887984671
17,0.2849369763209979,0.33314441892582153
18,0.28000201174829936,0.3369930783635777
19,0.27763169878113314,0.34252765489342113
20,0.2723420290636709,0.34117616984162547
21,0.26760438454947744,0.35397166107486927
22,0.2644760931502473,0.3516558698198864
23,0.2594421571262556,0.34967908051206376
24,0.2547311811835657,0.35301016432152893
25,0.2497152315074925,0.35896536283877906
26,0.2433492528386021,0.36391126771142807
27,0.23799646201195218,0.3686153342802123
28,0.23284847075327061,0.37309981603302805
29,0.2268544694393489,0.37529535919794793
30,0.22037619120001373,0.3824181315347695
31,0.21467397701768215,0.3841893210212118
32,0.20911013393511108,0.3889604608761465
33,0.20297962865614247,0.399315219245107
34,0.19687089746750253,0.40758970220829327
35,0.19163389807918565,0.4078352016724249
36,0.18664206884111356,0.4040550543084516
37,0.18141125289314936,0.4105066294627705
38,0.17646205944095378,0.40916175604192734
39,0.17097253393456077,0.4179589527820921
40,0.16702595264034004,0.42532319829336757
41,0.1628974827589491,0.4265482164358799
42,0.15963122821636805,0.43089992778245795
43,0.15490999185465984,0.4420265360097063
44,0.15130583185523505,0.4388998352633292
45,0.1480642182431495,0.4377234740394248
46,0.14520395937586444,0.4407035942035237
47,0.14152692992061133,0.4407003272003743
48,0.13897083518024347,0.4498154680803928
49,0.13774409416761654,0.4496421789503293
50,0.13471643549825774,0.44831085388539754
51,0.13340819341426438,0.45595968242546114
52,0.12916157923088542,0.45348441356184055
53,0.12619285638349137,0.46186123076933355
54,0.12380278454645857,0.459971792516891
55,0.1219337507820353,0.46698440556323967
56,0.12047193529562542,0.46477655937994555
57,0.11879377095039677,0.46732514501433364
58,0.11718150845795415,0.4655488276122859
59,0.11559716481082186,0.4641495075907492
60,0.11341704728664855,0.47157802028140683
