epoch,train_mse_normalized,val_mse_normalized
1,1.034431582738199,0.9728719686679084
2,0.8512547560481645,0.7961961196483242
3,0.7669666758874936,0.762794927842966
4,0.751368593009667,0.7573727549508561
5,0.7470544156687201,0.7548620791343919
6,0.7434640053008953,0.7537212485980075
7,0.7398922801856279,0.7501214443414221
8,0.7311418094221341,0.7403782530294072
9,0.7172132904476466,0.7306461473659354
10,0.706619648902665,0.7265261305666818
11,0.6978631563930131,0.7269009718653604
12,0.6907516613096034,0.7270984312088806
13,0.6833585340700005,0.728481111301443
14,0.6783095143324884,0.729053653949915
15,0.6717216092983975,0.7277934110115719
16,0.6648876861978108,0.7308647185767887
17,0.6593410731899221,0.7347164693837616
18,0.6520402860529677,0.7408085237938794
19,0.6452453316725433,0.7463349965789575
20,0.6395093057946611,0.7502741655474975
21,0.6339061246946855,0.753698982879336
22,0.6271774050499043,0.7624247273081142
23,0.6191556534062795,0.7717679080167319
24,0.6119956192489525,0.7697678028151046
25,0.6058473399068378,0.7776809553278129
26,0.6008391916262726,0.7884934993840438
27,0.5925800425086742,0.7890336204488365
28,0.5874186800345167,0.792784871464715
29,0.5805986659188622,0.7953306735784997
30,0.5760622016849719,0.8078640723848147
31,0.5694188564351966,0.8102596873460814
32,0.5633460103696843,0.8180846513214581
33,0.5587587994539723,0.8234687992225104
34,0.5521195504338353,0.8274404022501203
35,0.5460243387909874,0.8418108944853745
36,0.541471344574954,0.8409337522882443
37,0.5371375360634235,0.8445677326739894
38,0.5328645208306777,0.8465662645902255
39,0.5284520430274194,0.8552489469054623
40,0.5245454421426319,0.8686983131188212
41,0.5210540488903855,0.8612818244217848
42,0.5162514195213005,0.862336608029586
43,0.5136231602565904,0.8735708710922262
44,0.5102130997083112,0.8744568675552609
45,0.5063370967246723,0.8759024616142305
46,0.5026063306250578,0.8861048873080763
47,0.4994216608833456,0.8846542323989189
48,0.49615254400763115,0.8938808945885435
49,0.4940631516094364,0.8952477734163913
50,0.49221941325617,0.8985026063736421
51,0.4887047058532554,0.8954056881357968
52,0.48552666403623984,0.9122962685029256
53,0.4824011685001333,0.9033326329676137
54,0.4797713977021601,0.9139963343596818
55,0.47785050368672377,0.9177334399132004
56,0.476012635133191,0.9183500837203415
57,0.4753489296573268,0.9140362878993826
58,0.4734117623859665,0.9232430631745856
59,0.4701372638676678,0.9150607568783897
60,0.46778528914641665,0.9277844166462138
